114154,l3pQq3OtLnJNs97PrbqxtA,-221200.0,0.75520833333
480455,lKCSm43sjOQxy4rf0pdyjg,-331100.0,0.0
672976,cOqGItIKezcqk_S1uvyR5Q,0.0,1.24590163934
682568,cLirXuyzdr0cdlMCnlcWvQ,0.0,0.27941176471
692189,mcrRXn3USIbPGl6ad-aD2g,0.0,0.04545454545
695084,COK9XCEEdlBvETC8NSDRmQ,0.0,0.61538461538
637530,UdBa-OUIdtUxzCRcmVn4OQ,0.0,-0.2
637531,LA72qoh4r9hhmOvoe6XKhw,0.0,-0.2
653108,5oBubJ_Vhvfc4ImpLqyxyw,0.0,0.89826839827
657020,mbmTid1SnEvC81xQwjAboA,0.0,0.8527607362
659834,bK1Z7xelAtWR5bSSa2utTA,0.0,1.01935483871
667765,UjTYrKLMTl8JvDKf6Gl0sA,0.0,0.68181818182
670219,4Xq6MfzDGiLU81bbGLlODg,0.0,0.7652173913
672676,fEjTgbOhGnXqEWuw4vjRGQ,0.0,1.42857142857
815687,tr-O69ySm0csukZXjWTWow,-130100.0,0.95970695971
824149,wPAbRLofLqq2ME9Nyvs2yA,-130100.0,0.26804123711
658883,N4yoOGI6ROQZf5j1ED2ReQ,0.0,-1.49315068493
673390,Fq2CRo08clGexag9z8cHMw,0.0,-1.94230769231
682764,9CxpM4qfVo65BmpTP3lq0g,0.0,-1.68292682927
682765,La2IMbuyqWdaMZ3N1IBtUg,0.0,-1.68292682927
689058,Lgo8JWkVz0oukMpsN0cRIg,0.0,0.17647058824
668034,Y2OzGQnXfTqR_a-TsiboZw,0.0,1.75675675676
678072,P7Po5FYB48Ih-0wk5ibGcQ,0.0,-0.05970149254
678073,jULTKc_m23peRMb0cHpn1g,0.0,-0.05970149254
140616,oUYD2D3ar1pipvDL0Ujt3w,-221200.0,0.2
636056,l-GAvQ-Hx2iEOIk-QVOF6w,0.0,-0.19759036145
636480,cOezqN1uuqjlB57SqrmaVw,0.0,1.20604395604
648818,pcdLdCg6Y0TkIYa_rpim9w,0.0,-0.41772151899
649100,ZBIhelJArHG_7403WEuU_g,0.0,-0.03846153846
657077,hF464K6Ki_BC6GzqPWQF9g,0.0,0.55555555556
261424,cNc7qLp3RhxvBcQt-lz0UQ,-292400.0,0.63243243243
600823,ksLNW7HS6qNLNle7ri0a_Q,-218000.0,0.20689655172
663573,1j1-Uom029fMsiW5QT7cFA,0.0,1.86842105263
680208,F2nQgykPyRGpxwhLLEibPQ,0.0,0.375
696500,D7jk1J_x066ITWMYvr5cVQ,0.0,-0.5
1078638,ZlDDmDsWr7hSv90LPLFuNQ,,0.0
11760,V5b8D9pmruESlZbrsmHpoQ,,0.71176470588
75988,sDOOSW3D7NZ6Oh1u5sIyZw,-221200.0,0.32515337423
163471,vloSy0-v0s5L6RDS9_sMpg,-236500.0,0.55756207675
646661,3RmCmAm7g0g3Z0ox_yZN_Q,0.0,0.11111111111
649828,FOtKlQ4O9Ov3EQzqpctx3Q,0.0,-0.03149606299
666994,iSJTAgUKqBU2b2xsLGjWrQ,0.0,-0.5671641791
674963,CuZ1uN63UVCTL7taA6WJgQ,0.0,1.06666666667
675383,vbCHnEF8Dig1lpYVMbkP4w,0.0,-0.04285714286
684212,tabl-4IzqZ9zU8HayO8HDg,0.0,0.23076923077
108926,73E5L6XHFoED_rAomjFaxg,-221200.0,-0.77059569075
112262,vCI_zX1-i2G4d-KnIeIBQg,-221200.0,-1.98453608247
655131,xD03y5AoRJAJYPvpG2FaJA,0.0,-0.04519774011
678751,nu-VrSS-MBgqES1pokR4ZQ,0.0,1.64150943396
682547,_ModivCfi5Yrx5EhVSRMig,0.0,0.27941176471
688208,AMdzgBEnO6_kNNUaVPtX_Q,0.0,1.69444444444
128909,FeJiRi2-f8LBJ6cuX4scuA,-221200.0,0.37288135593
128910,6t4uZAG1bJ4D2gnKCJ2KDQ,-221200.0,-0.62711864407
136937,AJluXZKYzIlcHaPdIqSUsw,-221200.0,0.34444444444
167584,rMR574cr-j31hk8juhgjzA,-236500.0,-0.64571428571
204941,5VMhcWSni4pqsQ-e5p6UJg,-236500.0,0.75813953488
643821,imRuc64FG3-XrwYO6DulgA,0.0,0.98053097345
658399,xvMddrnTEpja-h3PMEtUTQ,0.0,1.58181818182
661102,dd60eRlSKwmD3SOTq1oG9g,0.0,-1.27096774194
665479,inC176LNWh7UO3HKF6vAQA,0.0,-1.42105263158
672062,xpXXAIK0J_E8LH4_ZqBLGg,0.0,-0.875
680828,6MQXQxC28kCxE5OHDniK2A,0.0,0.36363636364
691993,BXRCSLVKP5Ghns1cpvkMMA,0.0,-0.25
409799,tbOK-mv2dXdyORrxCr9taQ,,1.21463414634
